INSTRUMENTID,TRADINGSEGMENT,REFSETTLEMENTPRICE,TIME1,:B1,TIME,TRADINGDAY,PRODUCTID,UPDOWN,trade_date
PB2607,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,pb_f,0,20251016
PB2608,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,pb_f,0,20251016
PB2608,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,pb_f,0,20251016
PB2609,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,pb_f,0,20251016
PB2609,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,pb_f,0,20251016
PB2610,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,pb_f,0,20251016
PB2610,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,pb_f,0,20251016
NI2511,D,120880,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-209.99999,20251016
NI2511,D,121050,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-19.99999,20251016
NI2512,D,121020,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-239.99999,20251016
NI2512,D,121210,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-19.99999,20251016
NI2601,D,121250,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-219.99999,20251016
NI2601,D,121430,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-19.99999,20251016
NI2602,D,121470,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-229.99999,20251016
NI2602,D,121640,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-29.99999,20251016
NI2603,D,121660,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-329.99999,20251016
NI2603,D,121890,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-89.99999,20251016
NI2604,D,122070,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-79.99999,20251016
NI2604,D,122210,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,60.00001,20251016
NI2605,D,122220,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-219.99999,20251016
NI2605,D,122390,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-29.99999,20251016
NI2606,D,122360,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-359.99999,20251016
NI2606,D,122470,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-119.99999,20251016
NI2607,D,122750,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-269.99999,20251016
NI2607,D,122890,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,1e-05,20251016
NI2608,D,123020,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-329.99999,20251016
NI2608,D,123150,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-109.99999,20251016
NI2609,D,123310,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,-299.99999,20251016
NI2609,D,123440,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,-59.99999,20251016
NI2610,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ni_f,0,20251016
NI2610,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ni_f,0,20251016
SN2511,D,280310,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-809.99999,20251016
SN2511,D,280570,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,-479.99999,20251016
SN2512,D,280790,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-669.99999,20251016
SN2512,D,281060,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,-319.99999,20251016
SN2601,D,280840,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-739.99999,20251016
SN2601,D,281100,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,-389.99999,20251016
SN2602,D,280930,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-549.99999,20251016
SN2602,D,281060,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,-259.99999,20251016
SN2603,D,280800,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-279.99999,20251016
SN2603,D,281200,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,120.00001,20251016
SN2604,D,280900,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-359.99999,20251016
SN2604,D,281090,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,-169.99999,20251016
SN2605,D,280750,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-499.99999,20251016
SN2605,D,281120,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,-129.99999,20251016
SN2606,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,0,20251016
SN2606,D,282240,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,770.00001,20251016
SN2607,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,0,20251016
SN2607,D,282010,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,550.00001,20251016
SN2608,D,282020,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,-79.99999,20251016
SN2608,D,282270,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,410.00001,20251016
SN2609,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,0,20251016
SN2609,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,0,20251016
SN2610,D,282070,2025101610:15:00,20251016,9:00-10:15,20251016,sn_f,0,20251016
SN2610,D,282070,2025101615:00:00,20251016,9:00-15:00,20251016,sn_f,0,20251016
AO2511,D,2763,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-21.99999,20251016
AO2511,D,2765,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-10.99999,20251016
AO2512,D,2777,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-22.99999,20251016
AO2512,D,2777,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-9.99999,20251016
AO2601,D,2786,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-23.99999,20251016
AO2601,D,2787,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-12.99999,20251016
AO2602,D,2807,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-23.99999,20251016
AO2602,D,2808,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-9.99999,20251016
AO2603,D,2882,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-18.99999,20251016
AO2603,D,2881,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-7.99999,20251016
AO2604,D,2894,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-19.99999,20251016
AO2604,D,2896,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-5.99999,20251016
AO2605,D,2901,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-20.99999,20251016
AO2605,D,2902,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-8.99999,20251016
AO2606,D,2914,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-14.99999,20251016
AO2606,D,2914,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-8.99999,20251016
AO2607,D,2924,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-13.99999,20251016
AO2607,D,2924,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-5.99999,20251016
AO2608,D,2940,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-18.99999,20251016
AO2608,D,2939,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-5.99999,20251016
AO2609,D,2952,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,-19.99999,20251016
AO2609,D,2953,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,-6.99999,20251016
AO2610,D,2955,2025101610:15:00,20251016,9:00-10:15,20251016,ao_f,0,20251016
AO2610,D,2955,2025101615:00:00,20251016,9:00-15:00,20251016,ao_f,0,20251016
AD2511,D,20355,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,-4.99999,20251016
AD2511,D,20385,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,20.00001,20251016
AD2512,D,20435,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,10.00001,20251016
AD2512,D,20460,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,30.00001,20251016
AD2601,D,20455,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,-14.99999,20251016
AD2601,D,20495,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,20.00001,20251016
AD2602,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2602,D,20505,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,50.00001,20251016
AD2603,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2603,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,0,20251016
AD2604,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2604,D,20440,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,-9.99999,20251016
AD2605,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2605,D,20430,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,40.00001,20251016
AD2606,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2606,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,0,20251016
AD2607,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2607,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,0,20251016
AD2608,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2608,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,0,20251016
AD2609,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2609,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,0,20251016
AD2610,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ad_f,0,20251016
AD2610,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ad_f,0,20251016
AU2511,D,966.64,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,11.48001,20251016
AU2511,D,965.22,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.98001,20251016
AU2512,D,966.58,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,9.90001,20251016
AU2512,D,966.14,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.72001,20251016
AU2601,D,968.9,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,0,20251016
AU2601,D,968.24,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,0,20251016
AU2602,D,969.46,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,9.78001,20251016
AU2602,D,968.9,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.62001,20251016
AU2604,D,971.62,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,9.62001,20251016
AU2604,D,971.16,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.64001,20251016
AU2606,D,974.18,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,9.84001,20251016
AU2606,D,973.3,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.46001,20251016
AU2608,D,976.96,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,10.10001,20251016
AU2608,D,976.18,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.42001,20251016
AU2610,D,979.88,2025101610:15:00,20251016,9:00-10:15,20251016,au_f,10.14001,20251016
AU2610,D,979.26,2025101615:00:00,20251016,9:00-15:00,20251016,au_f,9.90001,20251016
AG2511,D,12141,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,320.00001,20251016
AG2511,D,12048,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,202.00001,20251016
AG2512,D,12160,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,334.00001,20251016
AG2512,D,12055,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,199.00001,20251016
AG2601,D,12170,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,332.00001,20251016
AG2601,D,12067,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,202.00001,20251016
AG2602,D,12183,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,334.00001,20251016
AG2602,D,12084,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,207.00001,20251016
AG2603,D,12195,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,337.00001,20251016
AG2603,D,12078,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,187.00001,20251016
AG2604,D,12207,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,336.00001,20251016
AG2604,D,12109,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,213.00001,20251016
AG2605,D,12217,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,340.00001,20251016
AG2605,D,12100,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,195.00001,20251016
AG2606,D,12224,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,339.00001,20251016
AG2606,D,12112,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,204.00001,20251016
AG2607,D,12237,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,337.00001,20251016
AG2607,D,12115,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,185.00001,20251016
AG2608,D,12242,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,330.00001,20251016
AG2608,D,12147,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,212.00001,20251016
AG2609,D,12251,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,334.00001,20251016
AG2609,D,12167,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,216.00001,20251016
AG2610,D,12267,2025101610:15:00,20251016,9:00-10:15,20251016,ag_f,0,20251016
AG2610,D,12176,2025101615:00:00,20251016,9:00-15:00,20251016,ag_f,0,20251016
RB2511,D,2969,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-25.99999,20251016
RB2511,D,2974,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-9.99999,20251016
RB2512,D,3007,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-33.99999,20251016
RB2512,D,3018,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-9.99999,20251016
RB2601,D,3032,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-25.99999,20251016
RB2601,D,3039,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-1.99999,20251016
RB2602,D,3040,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-25.99999,20251016
RB2602,D,3047,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,1.00001,20251016
RB2603,D,3059,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-26.99999,20251016
RB2603,D,3067,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-3.99999,20251016
RB2604,D,3075,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-28.99999,20251016
RB2604,D,3080,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-0.99999,20251016
RB2605,D,3083,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-29.99999,20251016
RB2605,D,3090,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-6.99999,20251016
RB2606,D,3103,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-24.99999,20251016
RB2606,D,3108,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-0.99999,20251016
RB2607,D,3110,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-28.99999,20251016
RB2607,D,3113,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-5.99999,20251016
RB2608,D,3119,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-27.99999,20251016
RB2608,D,3127,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-4.99999,20251016
RB2609,D,3128,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,-27.99999,20251016
RB2609,D,3131,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,-6.99999,20251016
RB2610,D,3130,2025101610:15:00,20251016,9:00-10:15,20251016,rb_f,0,20251016
RB2610,D,3135,2025101615:00:00,20251016,9:00-15:00,20251016,rb_f,0,20251016
WR2511,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2511,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2512,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2512,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2601,D,3332,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,-15.99999,20251016
WR2601,D,3336,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,-5.99999,20251016
WR2602,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2602,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2603,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2603,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2604,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2604,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2605,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2605,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2606,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2606,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2607,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2607,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2608,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2608,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2609,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2609,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
WR2610,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,wr_f,0,20251016
WR2610,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,wr_f,0,20251016
HC2511,D,3254,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-38.99999,20251016
HC2511,D,3258,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-23.99999,20251016
HC2512,D,3249,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-28.99999,20251016
HC2512,D,3251,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-2.99999,20251016
HC2601,D,3208,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-35.99999,20251016
HC2601,D,3213,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-8.99999,20251016
HC2602,D,3213,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-34.99999,20251016
HC2602,D,3218,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-3.99999,20251016
HC2603,D,3214,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-33.99999,20251016
HC2603,D,3219,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-10.99999,20251016
HC2604,D,3212,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-38.99999,20251016
HC2604,D,3219,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-7.99999,20251016
HC2605,D,3220,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-31.99999,20251016
HC2605,D,3223,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-9.99999,20251016
HC2606,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,0,20251016
HC2606,D,3229,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,1e-05,20251016
HC2607,D,3228,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,0,20251016
HC2607,D,3229,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-13.99999,20251016
HC2608,D,3232,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,0,20251016
HC2608,D,3232,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-12.99999,20251016
HC2609,D,3240,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,-32.99999,20251016
HC2609,D,3240,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,-16.99999,20251016
HC2610,D,3242,2025101610:15:00,20251016,9:00-10:15,20251016,hc_f,0,20251016
HC2610,D,3244,2025101615:00:00,20251016,9:00-15:00,20251016,hc_f,0,20251016
SS2511,D,12485,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-29.99999,20251016
SS2511,D,12515,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-14.99999,20251016
SS2512,D,12515,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-34.99999,20251016
SS2512,D,12550,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-9.99999,20251016
SS2601,D,12600,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-44.99999,20251016
SS2601,D,12635,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-19.99999,20251016
SS2602,D,12665,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-39.99999,20251016
SS2602,D,12690,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-24.99999,20251016
SS2603,D,12740,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-44.99999,20251016
SS2603,D,12770,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-29.99999,20251016
SS2604,D,12815,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-44.99999,20251016
SS2604,D,12845,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-24.99999,20251016
SS2605,D,12875,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-34.99999,20251016
SS2605,D,12915,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-9.99999,20251016
SS2606,D,12950,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-59.99999,20251016
SS2606,D,12955,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-54.99999,20251016
SS2607,D,12990,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,0,20251016
SS2607,D,12990,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-54.99999,20251016
SS2608,D,13055,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,-44.99999,20251016
SS2608,D,13065,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-29.99999,20251016
SS2609,D,13105,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,0,20251016
SS2609,D,13110,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,-59.99999,20251016
SS2610,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,ss_f,0,20251016
SS2610,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,ss_f,0,20251016
SC2511,D,443,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0.10001,20251016
SC2511,D,443.2,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.90001,20251016
SC2512,D,445.6,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0.40001,20251016
SC2512,D,445.8,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,1.10001,20251016
SC2601,D,445.8,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,1e-05,20251016
SC2601,D,446,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.80001,20251016
SC2602,D,446.6,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,-0.19999,20251016
SC2602,D,446.7,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.40001,20251016
SC2603,D,447.3,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,-0.19999,20251016
SC2603,D,447.6,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.60001,20251016
SC2604,D,448.3,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,1e-05,20251016
SC2604,D,448.3,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.40001,20251016
SC2605,D,449.2,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,-0.09999,20251016
SC2605,D,449.3,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.90001,20251016
SC2606,D,449.7,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,-0.19999,20251016
SC2606,D,450,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.70001,20251016
SC2607,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2607,D,451.1,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,1.20001,20251016
SC2608,D,450.4,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,-0.49999,20251016
SC2608,D,451.1,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.80001,20251016
SC2609,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2609,D,451.5,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,1.30001,20251016
SC2610,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2610,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0,20251016
SC2612,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2612,D,451.8,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0.30001,20251016
SC2703,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2703,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0,20251016
SC2706,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2706,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0,20251016
SC2709,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2709,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0,20251016
SC2712,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2712,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0,20251016
SC2803,D,0,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2803,D,0,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,0,20251016
SC2806,D,456.9,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2806,D,453.5,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,4.50001,20251016
SC2809,D,450,2025101610:15:00,20251016,9:00-10:15,20251016,sc_f,0,20251016
SC2809,D,451.8,2025101615:00:00,20251016,9:00-15:00,20251016,sc_f,2.70001,20251016
LU2511,D,3143,2025101610:15:00,20251016,9:00-10:15,20251016,lu_f,2.00001,20251016
LU2511,D,3144,2025101615:00:00,20251016,9:00-15:00,20251016,lu_f,5.00001,20251016
LU2512,D,3157,2025101610:15:00,20251016,9:00-10:15,20251016,lu_f,-3.99999,20251016
LU2512,D,3157,2025101615:00:00,20251016,9:00-15:00,20251016,lu_f,1.00001,20251016
LU2601,D,3157,2025101610:15:00,20251016,9:00-10:15,20251016,lu_f,-7.99999,20251016
LU2601,D,3156,2025101615:00:00,20251016,9:00-15:00,20251016,lu_f,-2.99999,20251016
LU2602,D,3163,2025101610:15:00,20251016,9:00-10:15,20251016,lu_f,1.00001,20251016
LU2602,D,3160,2025101615:00:00,20251016,9:00-15:00,20251016,lu_f,1e-05,20251016
